Id,SalePrice
1706,352187.82171593665
1707,216319.23590274973
1708,214528.9225345483
1709,262523.64840442943
1710,237578.47250985276
1711,255850.2001206147
1712,258009.10741756353
1713,246641.20195914325
1714,222480.02014038418
1715,227745.64769391788
1716,204840.16783604628
1717,200785.63461982532
1718,160360.9289910707
1719,236117.99550403646
1720,240948.47414411433
1721,199363.91518037123
1722,137416.69156683687
1723,137416.69156683687
1724,217056.42376024448
1725,252441.44091999097
1726,211172.8196094598
1727,190215.6219463957
1728,221795.48855842478
1729,154682.09988521496
1730,180062.4246932474
1731,111939.10285969437
1732,105830.97489759533
1733,105830.97489759533
1734,114045.35388110785
1735,147472.62492087515
1736,108358.4761232915
1737,267381.9244628536
1738,233116.58779852223
1739,298936.93221769354
1740,210962.19450731846
1741,186213.74500571008
1742,199693.75154275636
1743,217161.73631131512
1744,289646.06508912926
1745,232326.7436654922
1746,274498.57031208463
1747,228852.84475337106
1748,238397.52933444022
1749,130684.73695027441
1750,144993.34518671295
1751,240489.88164668062
1752,105830.97489759533
1753,142900.9928744726
1754,210115.25931475175
1755,150469.597842388
1756,86783.30186297643
1757,105830.97489759533
1758,111426.43881351416
1759,151325.99696012653
1760,147895.29039836893
1761,128367.86082671952
1762,173020.38248068534
1763,182371.2521648416
1764,110885.97734898768
1765,190697.5770781743
1766,157472.88248858784
1767,181897.34568502355
1768,141267.23305966597
1769,171570.86562288503
1770,172101.86316223975
1771,123628.79602853922
1772,151528.57341030726
1773,102896.12217678953
1774,158592.56298400302
1775,136884.278754271
1776,118889.73123035891
1777,83670.73154917898
1778,153738.72170958025
1779,124050.04623282191
1780,181996.80817888174
1781,123523.48347746857
1782,60785.000457693066
1783,149948.88514424712
1784,115110.96282777659
1785,153942.71343297212
1786,183294.20626728862
1787,229693.92988872537
1788,27724.12475192506
1789,123304.8097233666
1790,57257.02999682547
1791,214920.87909764054
1792,153628.97437450822
1793,115033.3396803173
1794,170153.58096743227
1795,139148.4986022905
1796,141096.78079709798
1797,140622.87431728
1798,115151.13566734994
1799,98880.3465269308
1800,122628.32679336783
1801,116639.41009151252
1802,159684.44606107197
1803,176060.54775256178
1804,128307.15589922361
1805,135989.12207017033
1806,171945.3096088449
1807,183327.11377643832
1808,147526.6964696216
1809,158117.24123097383
1810,142374.4301191192
1811,90162.76742240976
1812,136529.5835346968
1813,130263.48674599171
1814,85045.64477031029
1815,30679.509560653387
1816,122732.22407122733
1817,158333.7163903277
1818,223487.75470597923
1819,185627.8925960719
1820,82676.11237122014
1821,138202.1009158656
1822,179475.15701039808
1823,61048.28183536974
1824,174788.74848775307
1825,147429.43257051156
1826,120469.419496419
1827,112728.94699272446
1828,143638.1807319673
1829,116783.48020894543
1830,174059.609282219
1831,203954.4750771173
1832,172388.50717426135
1833,182589.92591894357
1834,174525.46711007642
1835,199741.97303429033
1836,168688.6691776146
1837,105099.6370973131
1838,154840.06871182096
1839,58356.96172585504
1840,123523.48347746857
1841,120995.9822517724
1842,118889.73123035891
1843,115730.35469823863
1844,135409.90303928158
1845,153748.185634752
1846,140886.15569495663
1847,169387.09946874712
1848,14785.36300094222
1849,112532.22059975626
1850,116836.13648448072
1851,185688.59752356782
1852,117678.63689304612
1853,154686.5346692163
1854,196573.13257699835
1855,190531.5595996077
1856,239645.96596490403
1857,187183.50532647988
1858,177654.134727795
1859,141163.33578180647
1860,143472.16325340068
1861,140004.89772002902
1862,248343.7153534064
1863,248343.7153534064
1864,248343.7153534064
1865,309536.2385323136
1866,311642.4895537271
1867,238631.5980205595
1868,258114.41996863423
1869,208631.41967459055
1870,227363.1550559974
1871,240211.28628661958
1872,194954.686744576
1873,233327.21290066358
1874,112465.66561504776
1875,178626.80654462017
1876,174270.23438436034
1877,216740.48610703243
1878,219267.9873327286
1879,108095.1947456148
1880,108463.78867436215
1881,225534.0841214337
1882,276333.4913038608
1883,231536.89953246215
1884,239172.05948508598
1885,241001.13041964968
1886,257587.85721328083
1887,215318.76666757834
1888,245687.53894229463
1889,193585.62358065727
1890,100210.65212448736
1891,137410.8415096244
1892,85835.48890334036
1893,132369.7377674052
1894,148693.18318335965
1895,142479.7426701899
1896,128683.79847993157
1897,127104.11021387143
1898,146362.40835063168
1899,184949.994392862
1900,166252.58179381597
1901,142848.33659893725
1902,127367.39159154813
1903,232178.23876405795
1904,118889.73123035891
1905,163159.76024640418
1906,122109.81268997505
1907,181326.17530609548
1908,135304.59048821093
1909,164099.52455407966
1910,145677.87676867234
1911,185328.0522467811
1912,283658.5636604852
1913,192916.40598108215
1914,69827.9811405979
1915,287223.8764145038
1916,20412.951104473817
1917,269382.86293319636
1918,129723.02528146518
1919,148731.94074972186
1920,144322.7123139267
1921,328281.87262289354
1922,307482.6437864355
1923,217177.0502936994
1924,197890.95473859293
1925,246754.5631621745
1926,325227.8086418441
1927,131835.12636009118
1928,134265.36368667727
1929,102250.34816119235
1930,138411.3107447958
1931,106831.44413276672
1932,128104.57944904288
1933,166963.49552091045
1934,165423.98009442372
1935,158368.03917268853
1936,165423.98009442372
1937,167108.9809115545
1938,172326.38697355424
1939,249900.0409851216
1940,228732.21821991613
1941,166951.01208494845
1942,189374.53681104144
1943,231733.62592543036
1944,311394.52215843473
1945,320278.1187415223
1946,158578.66427482988
1947,311115.9267983737
1948,159315.85213232462
1949,248010.26512306204
1950,188630.08362312304
1951,249387.3769389414
1952,234538.30723797632
1953,163151.71159444362
1954,209220.102630651
1955,129210.36123528492
1956,290248.64675436297
1957,156998.9760087698
1958,284547.87028737343
1959,154695.9985943881
1960,88994.86543546058
1961,105830.97489759533
1962,132935.05808912075
1963,132935.05808912075
1964,128894.42358207292
1965,157630.85131519384
1966,157143.04612620265
1967,244634.41343158795
1968,309498.89623916254
1969,323753.4329268546
1970,345080.63979187724
1971,388612.06567721674
1972,323122.9728936417
1973,291970.9898646447
1974,302548.2678684981
1975,371762.0575059089
1976,244265.81950284055
1977,300818.65942779253
1978,302977.56672474137
1979,319330.30578188633
1980,212685.95289081146
1981,315854.99159655406
1982,231996.90730310706
1983,231996.90730310706
1984,226323.9282544638
1985,217319.70513792112
1986,223691.11447769692
1987,206314.54355103566
1988,199851.72036936236
1989,231273.61815478545
1990,245280.18744718513
1991,212212.0464109934
1992,221908.84976145605
1993,215160.7978409723
1994,244551.048241651
1995,188526.18634526353
1996,277123.33543689083
1997,314750.6250835231
1998,266960.6742585709
1999,252599.40974659697
2000,293025.5306485627
2001,256390.66158514124
2002,223796.42702876762
2003,259325.51430594697
2004,260010.0458879063
2005,238210.3478162768
2006,233576.59556916714
2007,248741.6029233442
2008,204840.16783604628
2009,209382.50624125838
2010,228272.21044927122
2011,161256.08567517143
2012,201891.4164060674
2013,204801.410269684
2014,208540.005832693
2015,227956.27279605923
2016,208382.037006087
2017,232168.7748388862
2018,112149.72796183577
2019,124252.62268300264
2020,107200.03806151406
2021,105830.97489759533
2022,156261.78815127505
2023,146744.90098855217
2024,261354.25019463603
2025,328659.93047681276
2026,206261.88727550037
2027,183264.9935757312
2028,214002.3597791949
2029,162527.8849399802
2030,286632.17394765315
2031,250939.2677866552
2032,275100.4496054143
2033,282367.01562929084
2034,214634.23508561894
2035,195792.75236914007
2036,244845.03853372924
2037,245950.82031997133
2038,367707.52428968786
2039,226573.3109229673
2040,336979.622011396
2041,288434.9707518165
2042,217696.34771862908
2043,156103.81932466905
2044,172585.23356722956
2045,205315.4895890754
2046,145902.40057998677
2047,137424.74021879755
2048,129735.50871742712
2049,151325.99696012653
2050,189526.65558043492
2051,113729.41622789585
2052,118995.04378142956
2053,137627.31666897828
2054,87415.17716940047
2055,136838.88780915932
2056,149159.04101121702
2057,114887.85428967324
2058,224758.1386975768
2059,122259.73286462048
2060,154582.63739135678
2061,163633.66672622223
2062,118468.48102607622
2063,125200.43564263868
2064,120995.9822517724
2065,110359.41459363428
2066,175218.04734399638
2067,153221.6228793986
2068,156380.9994115189
2069,85466.89497459299
2070,121364.57618051974
2071,95786.10970630788
2072,135950.36450380806
2073,115309.10449395594
2074,170675.7089387843
2075,137884.7479894424
2076,106462.85020401931
2077,144893.88269285476
2078,114413.94780985525
2079,150469.597842388
2080,132777.08926251475
2081,148258.03426990382
2082,155117.2487986708
2083,143954.1183851793
2084,103777.38015171714
2085,119153.01260803555
2086,140622.87431728
2087,130000.20536831502
2088,131948.4875631225
2089,95720.96999481058
2090,196745.0001127775
2091,123642.69473771236
2092,126907.38382090323
2093,168108.666825189
2094,194782.81920879686
2095,156577.7258044871
2096,107673.94454133211
2097,135626.37819863544
2098,139267.70986253434
2099,19884.973075909307
2100,102699.39578382132
2101,146007.71313105748
2102,177942.27496266083
2103,113887.38505450185
2104,184078.20034310615
2105,180540.76595706676
2106,34946.08315222684
2107,232968.082897088
2108,93728.0801764284
2109,97261.90069450848
2110,141214.57678413062
2111,207842.9908147716
2112,151852.55971547987
2113,142471.69401822923
2114,148889.90957632786
2115,187426.25461623396
2116,110306.75831809893
2117,159789.7586121426
2118,151628.0359041654
2119,134304.12125303954
2120,124365.98388603397
2121,86888.6144140471
2122,99526.12054252799
2123,102882.22346761645
2124,207377.13298691422
2125,160488.18890327515
2126,189743.13073978884
2127,185433.3647978518
2128,186379.76248427664
2129,142095.83475905823
2130,161843.3533580208
2131,184643.5206648217
2132,129210.36123528492
2133,135725.84069249363
2134,146046.4706974197
2135,100302.06596638492
2136,69158.76354102281
2137,136528.1682614856
2138,135363.09682095874
2139,138674.5921224725
2140,130992.62595152578
2141,135409.90303928158
2142,116836.13648448072
2143,119626.9190878536
2144,120364.10694534829
2145,129307.625134395
2146,143518.9694717235
2147,150957.40303137913
2148,149843.57259317648
2149,126358.87370441612
2150,181838.83935227574
2151,158406.79673905074
2152,121846.53131229835
2153,158215.92040329505
2154,105830.97489759533
2155,168476.6288022621
2156,268252.22228976514
2157,226323.9282544638
2158,256548.63041174723
2159,247965.6574994873
2160,212106.73385992277
2161,246372.07052425403
2162,320226.87773919816
2163,314064.67822835257
2164,240895.81786857898
2165,167477.57484030185
2166,112465.66561504776
2167,194678.92193093736
2168,192639.22589423237
2169,227692.99141838253
2170,236697.21453492515
2171,122154.42031354978
2172,116994.10531108672
2173,142374.4301191192
2174,254495.0356658691
2175,284481.3153026649
2176,255376.29364079665
2177,263235.97740473505
2178,254217.85557901926
2179,164729.98458729257
2180,177745.54856969256
2181,216793.14238256778
2182,223059.23917127287
2183,212370.01523759947
2184,117836.60571965211
2185,114729.88546306724
2186,140306.93666406794
2187,139780.3739087146
2188,154576.78733414426
2189,298326.22095086623
2190,100368.62095109338
2191,100368.62095109338
2192,80991.11155408935
2193,152626.30654458868
2194,120206.1381187423
2195,88678.92778224856
2196,103106.74727893094
2197,126162.14731144792
2198,176573.21179874204
2199,182063.36316359023
2200,150258.97274024665
2201,147520.84641240913
2202,240948.47414411433
2203,165371.32381888837
2204,180805.4626079546
2205,132685.6754206172
2206,138411.3107447958
2207,220843.24081478736
2208,233802.53465369283
2209,160277.5638011338
2210,135304.59048821093
2211,129354.43135271783
2212,138358.65446926045
2213,123523.48347746857
2214,126842.24410940593
2215,108358.4761232915
2216,163278.97150664803
2217,-22690.591197833448
2218,111373.78253797881
2219,94945.02457095365
2220,66781.96581150897
2221,287223.8764145038
2222,245798.70155057785
2223,247702.3761218106
2224,215846.74469614282
2225,158908.50063721507
2226,128645.04091356936
2227,219741.89381254665
2228,242264.88103249777
2229,255060.35598758465
2230,136266.3021570201
2231,225586.74039696905
2232,159684.44606107197
2233,186213.74500571008
2234,237157.22230557006
2235,208276.7244550163
2236,252322.22965974713
2237,264749.1106860867
2238,172360.70975591507
2239,117836.60571965211
2240,143571.62574725886
2241,102896.12217678953
2242,115098.47939181465
2243,138003.95924968625
2244,91732.99176329811
2245,91732.99176329811
2246,139838.8802414624
2247,138463.96702033115
2248,103303.47367189915
2249,123252.15344783125
2250,107147.38178597871
2251,157012.87471794288
2252,164528.82341032298
2253,153839.59947664957
2254,170163.04489260403
2255,171216.17040331077
2256,222480.02014038418
2257,202020.09159148295
2258,182515.32228227446
2259,167424.9185647665
2260,140359.5929396033
2261,204992.2866054397
2262,230891.12551686497
2263,313553.42945538356
2264,325762.42004915804
2265,135318.48919738407
2266,285263.11078373436
2267,278966.3050806277
2268,349225.1715767846
2269,148573.97192311587
2270,218583.4557507692
2271,207632.3657126303
2272,221638.93500502993
2273,161361.39822624213
2274,152207.25493505408
2275,145203.9702888543
2276,189729.23203061565
2277,179799.14331557075
2278,135213.17664631337
2279,145307.08424517684
2280,87836.42737368317
2281,190478.90332407234
2282,190478.90332407234
2283,138463.96702033115
2284,181941.95330859828
2285,157143.04612620265
2286,112360.35306397706
2287,316697.49200511945
2288,250531.9162915457
2289,273068.8022206699
2290,360928.76345480257
2291,314027.3359352016
2292,349435.796678926
2293,355452.5107991275
2294,345607.20254723064
2295,362283.92790954816
2296,274648.49048673
2297,311024.5129564762
2298,315960.30414762476
2299,335405.7838025484
2300,286917.40268646355
2301,275482.94224333484
2302,225692.0529480397
2303,251953.63573099978
2304,257587.85721328083
2305,188635.93368033555
2306,188635.93368033555
2307,191795.31021245578
2308,243160.03771659845
2309,304112.6421521739
2310,231049.09434347096
2311,214686.8913611543
2312,198851.25113419097
2313,200957.50215560445
2314,196785.17295235084
2315,198798.59485865562
2316,212015.3200180252
2317,169207.1832810073
2318,199272.50133847367
2319,217372.36141345647
2320,206946.41885745976
2321,245003.0073603353
2322,207367.66906174246
2323,199627.19655804787
2324,213054.5468195588
2325,221005.64442539474
2326,214107.6723302656
2327,243279.2489768423
2328,245754.09392700312
2329,169952.41979046268
2330,167530.2311158372
2331,295658.3444253295
2332,344035.5629331311
2333,297290.688966925
2334,266290.0413857846
2335,277281.3042634969
2336,294973.81284337013
2337,212791.26544188216
2338,242528.16241017447
2339,242106.91220589177
2340,345223.294636099
2341,221163.61325200074
2342,242317.53730803306
2343,220005.17519022335
2344,244806.28096736709
2345,257693.16976435154
2346,231786.28220096565
2347,211000.95207368067
2348,255692.2312940087
2349,183068.26718276294
2350,278747.6313265257
2351,283853.8747802422
2352,250058.00981172765
2353,248716.74406615514
2354,138885.21722461385
2355,200890.94717089596
2356,157056.06706830647
2357,218952.04967951655
2358,215911.88440764017
2359,147626.15896347977
2360,107410.66316365541
2361,115098.47939181465
2362,272503.4818989544
2363,114940.51056520859
2364,154937.332610931
2365,233892.53322237913
2366,221939.55867585764
2367,243739.2567474872
2368,211896.10875778142
2369,242949.41261445716
2370,160000.38371428402
2371,202905.78435041194
2372,212212.0464109934
2373,269172.23783105495
2374,285706.3083491508
2375,240000.6611844783
2376,265078.9470484719
2377,292814.9055464213
2378,141623.34355245138
2379,207917.5944514407
2380,137937.40426497775
2381,149153.19095400456
2382,204788.92683372207
2383,203946.42642515668
2384,249966.5959698301
2385,138516.6232958665
2386,136357.71599891767
2387,137048.09763808953
2388,104159.87278963762
2389,135310.4405454234
2390,122838.95189550918
2391,111096.60245112897
2392,107410.66316365541
2393,164778.20607882654
2394,135831.15324356427
2395,194384.93163885907
2396,153313.03672129617
2397,186373.12910552727
2398,108147.8510211501
2399,51879.45651347164
2400,35939.28705697457
2401,102882.22346761645
2402,120890.66970070169
2403,142479.7426701899
2404,127735.98552029554
2405,146994.28365705573
2406,148671.2358222259
2407,94991.83078927649
2408,134204.65875918136
2409,120574.7320474897
2410,171584.7643320581
2411,108885.03887864485
2412,134633.95761542468
2413,124365.98388603397
2414,157944.59037365773
2415,142479.7426701899
2416,130881.46334324262
2417,135725.84069249363
2418,127464.65549065822
2419,102377.60807339681
2420,109043.00770525084
2421,126433.47734108524
2422,108990.35142971549
2423,141702.38197312175
2424,151325.99696012653
2425,241254.86692252159
2426,107161.28049515185
2427,159532.3272916785
2428,188526.18634526353
2429,107094.72551044342
2430,131092.08844538397
2431,125524.42194781135
2432,133520.12717722196
2433,121943.79521140843
2434,125735.0470499527
2435,132843.6442472232
2436,109043.00770525084
2437,105830.97489759533
2438,109622.2267361396
2439,131578.47836116396
2440,149205.8472295399
2441,95729.01864677118
2442,111254.57127773503
2443,116783.48020894543
2444,140576.06809895716
2445,99789.40192020466
2446,134384.57494692112
2447,254639.10578330196
2448,167424.9185647665
2449,125208.48429459936
2450,167846.1687690492
2451,150264.82279745917
2452,230809.17560013916
2453,90679.86625259137
2454,112479.5643242209
2455,116151.60490252133
2456,135897.70822827276
2457,127420.04786708349
2458,145835.84559527834
2459,127576.60142047828
2460,155156.00636503295
2461,129947.54909277966
2462,135423.80174845472
2463,146210.28958123815
2464,200177.12194774617
2465,171839.9970577742
2466,129631.61143956761
2467,190782.35754132245
2468,122101.76403801443
2469,124260.67133496326
2470,201756.81021380625
2471,222797.37306680737
2472,195753.99480277786
2473,108951.59386335334
2474,97158.00341664898
2475,220962.45207503115
2476,127841.29807136618
2477,112939.57209486581
2478,136792.86491237345
2479,92628.14844739882
2480,134737.85489328412
2481,115098.47939181465
2482,106041.59999973662
2483,107568.6319902614
2484,109990.82066488694
2485,126780.12390869882
2486,132738.33169615254
2487,200085.7081058486
2488,188570.79396883826
2489,167785.46384155328
2490,122259.73286462048
2491,71567.05350647517
2492,161106.16550052605
2493,148527.16570479303
2494,146165.68195766347
2495,105107.68574927372
2496,226918.4612677367
2497,185004.06594160848
2498,105830.97489759533
2499,107785.10714961527
2500,135685.66785292022
2501,131000.6746034864
2502,138267.24062736295
2503,90733.93780133786
2504,195324.69594653448
2505,243805.81173219564
2506,248267.69644352616
2507,274016.615180306
2508,248267.69644352616
2509,222111.42621163683
2510,240316.59883769028
2511,207578.29416388375
2512,235222.8388199357
2513,239330.02831169203
2514,253112.07379277717
2515,114150.66643217855
2516,168259.37032137133
2517,112465.66561504776
2518,118099.88709732881
2519,239330.02831169203
2520,214589.6274620442
2521,229693.92988872537
2522,237697.6837700966
2523,107410.66316365541
2524,114308.63525878455
2525,113466.13485021915
2526,115098.47939181465
2527,108095.1947456148
2528,106620.81903062537
2529,142674.27046840996
2530,104204.48041321235
2531,228798.77320462462
2532,242436.7485682769
2533,231747.5246346035
2534,245160.9761869413
2535,289760.8415653717
2536,245596.12510039713
2537,231944.2510275717
2538,218425.4869241632
2539,203365.7921210568
2540,190110.309395325
2541,219215.33105719325
2542,180330.14085492547
2543,109622.2267361396
2544,96998.61931683181
2545,131474.58108330445
2546,143045.06299190546
2547,135936.46579463498
2548,177917.4161054717
2549,134475.98878881868
2550,509984.7807861685
2551,155832.48929503173
2552,92464.32956358031
2553,81946.97316568604
2554,123260.20209979187
2555,126510.9924738096
2556,80148.61114552396
2557,85203.61359691632
2558,196821.01902265774
2559,135213.17664631337
2560,149311.15978061056
2561,159407.2659742222
2562,156577.7258044871
2563,157894.13269287054
2564,210475.80459153847
2565,124892.54664138731
2566,150542.002884309
2567,131685.2061854458
2568,163107.1039708689
2569,159315.85213232462
2570,135989.12207017033
2571,146592.7822191587
2572,175927.43778314485
2573,190895.7187443537
2574,304873.19264401356
2575,163362.3366965849
2576,165331.15097931496
2577,175013.27229906755
2578,103303.47367189915
2579,42948.42176038693
2580,165174.59742592016
2581,96208.77518380174
2582,152159.0334435201
2583,246898.63327960743
2584,167785.46384155328
2585,172747.63717783694
2586,214897.51646329564
2587,179416.6506776502
2588,149929.13637786146
2589,134988.65283499888
2590,219741.89381254665
2591,219388.61386618353
2592,229641.27361319002
2593,262108.24825735923
2594,185306.1048856474
2595,230417.21903704692
2596,262537.5471136025
2597,180166.3219711069
2598,271608.3252148536
2599,337746.10351008107
2600,126184.09467258168
2601,130249.58803681858
2602,97209.24441897316
2603,91943.61686543946
2604,97209.24441897316
2605,97209.24441897316
2606,131835.12636009118
2607,152365.22376166013
2608,167009.51841769632
2609,135739.73940166677
2610,102250.34816119235
2611,124379.88259520705
2612,122365.04541569113
2613,103303.47367189915
2614,107042.06923490806
2615,149047.87840293391
2616,153304.98806933555
2617,154959.27997206475
2618,190998.83270067626
2619,199057.44145233094
2620,161264.1343271321
2621,168951.9505552913
2622,174480.8594865017
2623,270014.73823962035
2624,257180.50571817128
2625,302819.5978981353
2626,142518.50023655206
2627,185616.19248164687
2628,347713.4535686441
2629,420205.83099841897
2630,312178.51623425225
2631,383767.6883279657
2632,347555.48474203807
2633,272212.40310293145
2634,326386.24670362147
2635,138990.5297756845
2636,199373.379105543
2637,179309.92285336836
2638,262762.070924917
2639,198115.47854990742
2640,139043.18605121985
2641,85730.17635226969
2642,194796.71791797
2643,138463.96702033115
2644,150633.41672620652
2645,135199.27793714023
2646,130881.46334324262
2647,138463.96702033115
2648,137252.87268301842
2649,133370.2070025766
2650,157143.04612620265
2651,157630.85131519384
2652,336708.29198175867
2653,246530.03935086002
2654,232326.7436654922
2655,319435.6183329569
2656,316540.9384517246
2657,331177.96777733706
2658,298388.4221012065
2659,287128.02778860496
2660,303917.3310324169
2661,297012.093606864
2662,314801.86608584726
2663,262116.2969093198
2664,303480.7668457498
2665,289159.67517334933
2666,290377.40288941155
2667,196745.0001127775
2668,219267.9873327286
2669,189899.68429318364
2670,286285.52738003957
2671,219267.9873327286
2672,212527.98406420546
2673,220268.4565679
2674,222216.73876270748
2675,200838.2908953606
2676,224849.5525394743
2677,180431.01862199474
2678,262972.6960270584
2679,265380.9859925107
2680,278966.3050806277
2681,350714.86127415835
2682,304873.19264401356
2683,384678.1589944507
2684,292656.93671981536
2685,308717.10075809306
2686,264749.1106860867
2687,249268.1656786976
2688,240527.22393983163
2689,228626.9056688455
2690,339393.7620340609
2691,210435.63175196512
2692,159518.4285825053
2693,214423.6099834776
2694,158939.20955161666
2695,229483.30478658396
2696,224165.02095751496
2697,177692.89229415727
2698,211225.47588499516
2699,193690.9361317279
2700,184160.1502598319
2701,168891.24562779532
2702,112360.35306397706
2703,168056.79387119054
2704,124102.70250835727
2705,112149.72796183577
2706,108200.50729668545
2707,109043.00770525084
2708,114255.97898324925
2709,108358.4761232915
2710,109885.50811381623
2711,280033.32930050755
2712,310138.8201975472
2713,200890.94717089596
2714,205103.44921372292
2715,200325.6268491804
2716,197573.60181216974
2717,229904.55499086666
2718,243897.2255740932
2719,123154.88954872117
2720,171834.14700056167
2721,115677.69842270334
2722,153537.56053261066
2723,150777.48684363937
2724,107621.28826579676
2725,115677.69842270334
2726,120416.76322088364
2727,181792.0331339529
2728,159315.85213232462
2729,136160.98960594946
2730,126050.98470316475
2731,123930.83497257813
2732,115256.44821842064
2733,135792.39567720206
2734,145849.74430445148
